conv_id,original_labels,top_3_emotions_responses,top_1_emotion_responses,position_of_original_label
hit:5419_conv:10839,sad,"['sad', 'prepared', ' hopeful']",sad,1.0
hit:6962_conv:13925,content,"['proud', ' joyful', ' content']",proud,3.0
hit:7557_conv:15115,excited,"['excited', 'hopeful', 'grateful']",excited,1.0
hit:9753_conv:19507,embarrassed,"['embarrassed', ' annoyed', ' surprised']",embarrassed,1.0
hit:11840_conv:23681,anticipating,"['excited', 'hopeful', 'nostalgic']",excited,
hit:1857_conv:3714,devastated,"['devastated', ' sad', ' sympathetic']",devastated,1.0
hit:4507_conv:9015,confident,"['hopeful', ' anxious', ' confident']",hopeful,3.0
hit:8652_conv:17304,ashamed,"['guilty', 'sad', 'encouraged']",guilty,
hit:9753_conv:19507,embarrassed,"['content', ' hopeful', ' nostalgic']",content,
hit:12050_conv:24101,proud,"['proud', 'excited', 'hopeful']",proud,1.0
hit:1857_conv:3714,devastated,"['sad', ' hopeful', ' nostalgic']",sad,
hit:6042_conv:12085,terrified,"['anxious', 'surprised', 'afraid']",anxious,
hit:6270_conv:12541,sad,"['sad', ' disappointed', ' nostalgic']",sad,1.0
hit:9758_conv:19516,devastated,"['sad', ' hopeful', ' comforting']",sad,
hit:1059_conv:2118,lonely,"['lonely', 'anxious', 'hopeful']",lonely,1.0
hit:269_conv:538,devastated,"['sad', ' devastated', ' angry']",sad,2.0
hit:4031_conv:8062,sentimental,"['nostalgic', ' grateful', ' sentimental']",nostalgic,3.0
hit:6387_conv:12774,nostalgic,"['nostalgic', ' excited', ' joyful']",nostalgic,1.0
hit:8394_conv:16789,grateful,"['proud', 'grateful', 'content']",proud,2.0
hit:1689_conv:3379,impressed,"['impressed', 'proud', 'hopeful']",impressed,1.0
hit:4031_conv:8062,sentimental,"['content', 'grateful', 'hopeful']",content,
hit:5663_conv:11327,ashamed,"['amused', ' proud', ' guilty']",amused,
hit:8568_conv:17136,guilty,"['guilty', 'sad', 'embarrassed']",guilty,1.0
hit:10169_conv:20338,devastated,"['sad', ' devastated', ' hopeful']",sad,2.0
hit:4125_conv:8250,terrified,"['afraid', 'surprised', 'anxious']",afraid,
hit:5772_conv:11545,anxious,"['excited', ' hopeful', ' proud']",excited,
hit:9246_conv:18492,embarrassed,"['embarrassed', ' surprised', ' jealous']",embarrassed,1.0
hit:9926_conv:19852,surprised,"['surprised', ' excited', ' grateful']",surprised,1.0
hit:2200_conv:4400,content,"['content', 'happy', 'relaxed']",content,1.0
hit:221_conv:443,lonely,"['sad', 'lonely', 'devastated']",sad,2.0
hit:303_conv:606,surprised,"['excited', 'proud', 'hopeful']",excited,
hit:9867_conv:19734,angry,"['annoyed', 'sad', 'disappointed']",annoyed,
hit:9926_conv:19852,surprised,"['excited', ' hopeful', ' caring']",excited,
hit:10070_conv:20140,furious,"['angry', ' annoyed', ' disappointed']",angry,
hit:10675_conv:21351,terrified,"['terrified', ' afraid', ' anxious']",terrified,1.0
hit:221_conv:443,lonely,"['sad', ' hopeful', ' supportive']",sad,
hit:4719_conv:9438,confident,"['proud', ' excited', ' hopeful']",proud,
hit:6084_conv:12169,annoyed,"['annoyed', ' angry', ' frustrated']",annoyed,1.0
hit:10070_conv:20140,furious,"['surprised', ' annoyed', ' amused']",surprised,
hit:2581_conv:5163,sentimental,"['nostalgic', ' grateful', ' hopeful']",nostalgic,
hit:379_conv:759,lonely,"['sad', 'lonely', 'hopeful']",sad,2.0
hit:539_conv:1078,trusting,"['grateful', ' trusting', ' hopeful']",grateful,2.0
hit:8686_conv:17373,disappointed,"['disappointed', 'amused', 'guilty']",disappointed,1.0
hit:2286_conv:4572,joyful,"['proud', 'excited', 'hopeful']",proud,
hit:4330_conv:8661,nostalgic,"['nostalgic', 'hopeful', 'content']",nostalgic,1.0
hit:539_conv:1078,trusting,"['trusting', ' hopeful', ' content']",trusting,1.0
hit:5625_conv:11251,sad,"['sad', ' anxious', ' hopeful']",sad,1.0
hit:8985_conv:17971,confident,"['excited', 'hopeful', 'joyful']",excited,
hit:333_conv:666,disgusted,"['angry', ' disgusted', ' surprised']",angry,2.0
hit:361_conv:722,joyful,"['sad', ' grateful', ' joyful']",sad,3.0
hit:5625_conv:11251,sad,"['afraid', 'anxious', 'worried']",afraid,
hit:5832_conv:11664,guilty,"['surprised', ' guilty', ' ashamed']",surprised,2.0
hit:7195_conv:14390,jealous,"['surprised', ' annoyed', ' playful']",surprised,
hit:8071_conv:16143,excited,"['excited', 'hopeful', 'happy']",excited,1.0
hit:3715_conv:7431,anticipating,"['excited', 'jealous', 'hopeful']",excited,
hit:4201_conv:8403,annoyed,"['angry', 'annoyed', 'disgusted']",angry,2.0
hit:4245_conv:8491,angry,"['angry', ' disappointed', ' embarrassed']",angry,1.0
hit:5832_conv:11664,guilty,"['guilty', 'upset', 'sad']",guilty,1.0
hit:6515_conv:13030,guilty,"['sad', ' disappointed', ' hopeful']",sad,
hit:1461_conv:2922,jealous,"['jealous', ' envious', ' hopeful']",jealous,1.0
hit:20_conv:40,terrified,"['afraid', 'anxious', 'surprised']",afraid,
hit:2191_conv:4382,disappointed,"['disappointed', 'hopeful', 'encouraging']",disappointed,1.0
hit:4245_conv:8491,angry,"['angry', 'proud', 'surprised']",angry,1.0
hit:8158_conv:16316,disappointed,"['anxious', ' hopeful', ' disappointed']",anxious,3.0
hit:10939_conv:21879,devastated,"['sad', ' hopeful', ' anxious']",sad,
hit:5983_conv:11967,anticipating,"['hopeful', ' excited', ' anxious']",hopeful,
hit:6173_conv:12347,excited,"['excited', 'proud', 'hopeful']",excited,1.0
hit:6932_conv:13864,afraid,"['surprised', 'amused', 'nostalgic']",surprised,
hit:8158_conv:16316,disappointed,"['hopeful', ' grateful', ' confident']",hopeful,
hit:3328_conv:6657,hopeful,"['hopeful', 'sad', 'proud']",hopeful,1.0
hit:3744_conv:7489,sentimental,"['nostalgic', ' wistful', ' envious']",nostalgic,
hit:6255_conv:12511,grateful,"['excited', 'grateful', 'hopeful']",excited,2.0
hit:6932_conv:13864,afraid,"['excited', 'anticipating', 'hopeful']",excited,
hit:7991_conv:15982,anxious,"['anxious', ' hopeful', ' worried']",anxious,1.0
hit:1188_conv:2377,guilty,"['guilty', ' ashamed', ' disappointed']",guilty,1.0
hit:1685_conv:3370,guilty,"['disappointed', ' excited', ' hopeful']",disappointed,
hit:3720_conv:7440,content,"['proud', 'hopeful', 'content']",proud,3.0
hit:735_conv:1471,surprised,"['grateful', ' excited', ' surprised']",grateful,3.0
hit:9096_conv:18192,disappointed,"['sad', 'disappointed', 'hopeful']",sad,2.0
hit:10271_conv:20543,trusting,"['annoyed', 'disappointed', 'confident']",annoyed,
hit:1210_conv:2420,annoyed,"['annoyed', 'sad', 'hopeful']",annoyed,1.0
hit:735_conv:1471,surprised,"['grateful', 'excited', 'content']",grateful,
hit:9357_conv:18715,proud,"['proud', ' excited', ' joyful']",proud,1.0
hit:957_conv:1915,terrified,"['afraid', 'surprised', 'hopeful']",afraid,
hit:11074_conv:22148,content,"['content', 'excited', 'hopeful']",content,1.0
hit:2201_conv:4403,impressed,"['excited', 'proud', 'hopeful']",excited,
hit:6343_conv:12687,furious,"['angry', 'surprised', 'annoyed']",angry,
hit:8645_conv:17291,excited,"['excited', ' hopeful', ' joyful']",excited,1.0
hit:9357_conv:18715,proud,"['happy', ' proud', ' sad']",happy,2.0
hit:11185_conv:22370,terrified,"['surprised', 'sad', 'afraid']",surprised,
hit:5364_conv:10729,jealous,"['jealous', ' hopeful', ' caring']",jealous,1.0
hit:8489_conv:16978,anxious,"['sad', 'anxious', 'terrified']",sad,2.0
hit:8645_conv:17291,excited,"['excited', ' joyful', ' hopeful']",excited,1.0
hit:8741_conv:17482,sentimental,"['nostalgic', ' grateful', ' content']",nostalgic,
hit:8225_conv:16451,angry,"['annoyed', 'sad', 'hopeful']",annoyed,
hit:8489_conv:16978,anxious,"['concerned', ' hopeful', ' sympathetic']",concerned,
hit:8590_conv:17180,sentimental,"['nostalgic', ' joyful', ' grateful']",nostalgic,
hit:9905_conv:19811,confident,"['excited', 'proud', 'hopeful']",excited,
hit:4262_conv:8524,apprehensive,"['anxious', ' hopeful', ' apprehensive']",anxious,3.0
hit:5064_conv:10128,grateful,"['grateful', 'proud', 'content']",grateful,1.0
hit:5548_conv:11097,sentimental,"['nostalgic', ' proud', ' content']",nostalgic,
hit:812_conv:1625,disgusted,"['disgusted', ' surprised', ' horrified']",disgusted,1.0
hit:973_conv:1947,surprised,"['surprised', 'excited', 'proud']",surprised,1.0
hit:2627_conv:5254,grateful,"['grateful', 'content', 'relieved']",grateful,1.0
hit:5548_conv:11097,sentimental,"['proud', ' sentimental', ' grateful']",proud,2.0
hit:6120_conv:12241,annoyed,"['frustrated', ' annoyed', ' disappointed']",frustrated,2.0
hit:6491_conv:12983,furious,"['angry', 'annoyed', 'surprised']",angry,
hit:8717_conv:17435,prepared,"['hopeful', 'excited', 'annoyed']",hopeful,
hit:11805_conv:23611,joyful,"['excited', 'hopeful', 'joyful']",excited,3.0
hit:1425_conv:2851,disappointed,"['disappointed', 'sad', 'encouraging']",disappointed,1.0
hit:2655_conv:5310,sentimental,"['nostalgic', 'emotional', 'hopeful']",nostalgic,
hit:3370_conv:6741,anticipating,"['excited', 'anticipating', 'hopeful']",excited,2.0
hit:6043_conv:12087,surprised,"['surprised', 'excited', 'grateful']",surprised,1.0
hit:10175_conv:20350,faithful,"['afraid', 'confident', 'surprised']",afraid,
hit:2751_conv:5502,jealous,"['annoyed', ' jealous', ' disappointed']",annoyed,2.0
hit:3370_conv:6741,anticipating,"['excited', ' hopeful', ' curious']",excited,
hit:6457_conv:12915,surprised,"['excited', 'happy', 'surprised']",excited,3.0
hit:11150_conv:22300,devastated,"['sad', ' surprised', ' grateful']",sad,
hit:11203_conv:22407,devastated,"['sad', 'embarrassed', 'sympathetic']",sad,
hit:11406_conv:22813,jealous,"['jealous', ' content', ' anxious']",jealous,1.0
hit:1227_conv:2455,embarrassed,"['embarrassed', ' surprised', ' annoyed']",embarrassed,1.0
hit:3289_conv:6579,devastated,"['sad', ' disappointed', ' nostalgic']",sad,
hit:11203_conv:22407,devastated,"['sad', ' grateful', ' sympathetic']",sad,
hit:3032_conv:6064,content,"['content', ' grateful', ' relieved']",content,1.0
hit:3036_conv:6072,trusting,"['proud', ' grateful', ' confident']",proud,
hit:3348_conv:6696,nostalgic,"['sad', 'devastated', 'nostalgic']",sad,3.0
hit:4151_conv:8303,joyful,"['excited', ' proud', ' joyful']",excited,3.0
hit:10415_conv:20830,afraid,"['anxious', ' hopeful', ' excited']",anxious,
hit:10700_conv:21401,sentimental,"['happy', ' grateful', ' loved']",happy,
hit:12308_conv:24617,anticipating,"['sad', ' anxious', ' hopeful']",sad,
hit:3202_conv:6404,angry,"['angry', 'sad', 'proud']",angry,1.0
hit:3348_conv:6696,nostalgic,"['sad', ' guilty', ' hopeful']",sad,
hit:5253_conv:10507,trusting,"['embarrassed', 'ashamed', 'disappointed']",embarrassed,
hit:10700_conv:21401,sentimental,"['grateful', ' joyful', ' proud']",grateful,
hit:4371_conv:8742,surprised,"['excited', 'proud', 'hopeful']",excited,
hit:5680_conv:11361,sentimental,"['sad', ' nostalgic', ' hopeful']",sad,
hit:5874_conv:11748,guilty,"['ashamed', ' guilty', ' anxious']",ashamed,2.0
hit:8426_conv:16852,angry,"['angry', 'annoyed', 'hopeful']",angry,1.0
hit:11352_conv:22704,surprised,"['excited', 'hopeful', 'grateful']",excited,
hit:177_conv:354,impressed,"['proud', 'impressed', 'grateful']",proud,2.0
hit:4371_conv:8742,surprised,"['excited', ' proud', ' hopeful']",excited,
hit:4417_conv:8835,grateful,"['grateful', ' excited', ' annoyed']",grateful,1.0
hit:7387_conv:14775,excited,"['excited', ' anticipating', ' hopeful']",excited,1.0
hit:11607_conv:23215,devastated,"['nostalgic', ' joyful', ' disappointed']",nostalgic,
hit:4920_conv:9840,excited,"['proud', 'hopeful', 'content']",proud,
hit:5260_conv:10520,joyful,"['excited', ' proud', ' joyful']",excited,3.0
hit:7387_conv:14775,excited,"['excited', ' surprised', ' curious']",excited,1.0
hit:7977_conv:15955,anticipating,"['excited', ' hopeful', ' grateful']",excited,
hit:11607_conv:23215,devastated,"['excited', 'nostalgic', 'hopeful']",excited,
hit:4635_conv:9270,excited,"['excited', ' hopeful', ' surprised']",excited,1.0
hit:5890_conv:11781,anticipating,"['excited', 'hopeful', 'content']",excited,
hit:8853_conv:17706,apprehensive,"['anxious', ' afraid', ' anticipating']",anxious,
hit:9668_conv:19336,annoyed,"['annoyed', 'frustrated', 'disappointed']",annoyed,1.0
hit:7138_conv:14276,impressed,"['happy', 'impressed', 'hopeful']",happy,2.0
hit:7901_conv:15802,devastated,"['devastated', 'sad', 'surprised']",devastated,1.0
hit:7929_conv:15859,ashamed,"['surprised', 'embarrassed', 'disappointed']",surprised,
hit:8603_conv:17206,surprised,"['excited', ' hopeful', ' proud']",excited,
hit:9668_conv:19336,annoyed,"['anxious', ' frustrated', ' determined']",anxious,
hit:10141_conv:20283,proud,"['excited', ' proud', ' grateful']",excited,2.0
hit:11832_conv:23665,confident,"['proud', ' excited', ' grateful']",proud,
hit:9413_conv:18826,terrified,"['worried', 'sad', 'anxious']",worried,
hit:9863_conv:19726,trusting,"['grateful', ' sad', ' hopeful']",grateful,
hit:9971_conv:19943,prepared,"['excited', ' hopeful', ' proud']",excited,
hit:10141_conv:20283,proud,"['excited', 'proud', 'hopeful']",excited,2.0
hit:1800_conv:3600,sad,"['sad', ' sympathetic', ' curious']",sad,1.0
hit:2552_conv:5105,afraid,"['afraid', ' surprised', ' hopeful']",afraid,1.0
hit:5702_conv:11405,furious,"['angry', 'annoyed', 'surprised']",angry,
hit:10011_conv:20023,trusting,"['proud', ' grateful', ' content']",proud,
hit:10492_conv:20985,anticipating,"['excited', 'proud', 'hopeful']",excited,
hit:11014_conv:22029,sad,"['sad', ' nostalgic', ' devastated']",sad,1.0
hit:1800_conv:3600,sad,"['sad', ' angry', ' caring']",sad,1.0
hit:3901_conv:7803,confident,"['proud', ' confident', ' hopeful']",proud,2.0
hit:6221_conv:12442,afraid,"['anxious', 'worried', 'relieved']",anxious,
hit:11014_conv:22029,sad,"['sad', ' hopeful', ' grateful']",sad,1.0
hit:5447_conv:10895,proud,"['proud', 'excited', 'hopeful']",proud,1.0
hit:880_conv:1760,anxious,"['nervous', ' happy', ' grateful']",nervous,
hit:9030_conv:18061,anxious,"['angry', ' anxious', ' embarrassed']",angry,2.0
hit:12047_conv:24095,disgusted,"['disgusted', ' annoyed', ' relieved']",disgusted,1.0
hit:2324_conv:4649,anxious,"['anxious', ' hopeful', ' trusting']",anxious,1.0
hit:6389_conv:12778,joyful,"['excited', ' joyful', ' hopeful']",excited,2.0
hit:6658_conv:13316,excited,"['proud', ' excited', ' hopeful']",proud,2.0
hit:9030_conv:18061,anxious,"['anticipating', ' content', ' hopeful']",anticipating,
hit:10940_conv:21880,joyful,"['proud', 'excited', 'hopeful']",proud,
hit:11534_conv:23068,ashamed,"['embarrassed', 'sad', 'grateful']",embarrassed,
hit:381_conv:763,guilty,"['guilty', 'sad', 'grateful']",guilty,1.0
hit:4288_conv:8576,proud,"['proud', 'excited', 'hopeful']",proud,1.0
hit:6658_conv:13316,excited,"['excited', ' proud', ' confident']",excited,1.0
hit:3232_conv:6464,disgusted,"['angry', 'annoyed', 'disgusted']",angry,3.0
hit:4288_conv:8576,proud,"['excited', ' grateful', ' proud']",excited,3.0
hit:5151_conv:10302,excited,"['excited', 'happy', 'proud']",excited,1.0
hit:5408_conv:10817,terrified,"['sad', ' hopeful', ' grateful']",sad,
hit:8512_conv:17025,furious,"['angry', 'sad', 'disgusted']",angry,
hit:11830_conv:23660,jealous,"['jealous', 'happy', 'embarrassed']",jealous,1.0
hit:2015_conv:4031,nostalgic,"['nostalgic', 'excited', 'surprised']",nostalgic,1.0
hit:2631_conv:5262,angry,"['angry', 'annoyed', 'disgusted']",angry,1.0
hit:7134_conv:14268,faithful,"['hopeful', 'sad', 'anxious']",hopeful,
hit:9999_conv:19998,terrified,"['anxious', ' afraid', ' surprised']",anxious,
hit:10004_conv:20008,surprised,"['grateful', ' surprised', ' joyful']",grateful,2.0
hit:12388_conv:24776,jealous,"['excited', ' envious', ' impressed']",excited,
hit:1712_conv:3424,surprised,"['surprised', 'grateful', 'content']",surprised,1.0
hit:5867_conv:11735,disappointed,"['angry', 'sad', 'annoyed']",angry,
hit:9999_conv:19998,terrified,"['afraid', 'surprised', 'hopeful']",afraid,
hit:10004_conv:20008,surprised,"['proud', 'joyful', 'grateful']",proud,
hit:2069_conv:4138,angry,"['annoyed', ' upset', ' surprised']",annoyed,
hit:3220_conv:6441,prepared,"['surprised', ' relieved', ' grateful']",surprised,
hit:348_conv:697,guilty,"['guilty', ' grateful', ' hopeful']",guilty,1.0
hit:3969_conv:7938,proud,"['proud', ' hopeful', ' annoyed']",proud,1.0
hit:10850_conv:21700,trusting,"['confident', ' hopeful', ' trusting']",confident,3.0
hit:11854_conv:23709,sentimental,"['sad', ' nostalgic', ' emotional']",sad,
hit:1237_conv:2475,disgusted,"['disgusted', 'anxious', 'surprised']",disgusted,1.0
hit:2069_conv:4138,angry,"['annoyed', 'grumpy', 'surprised']",annoyed,
hit:5664_conv:11329,excited,"['excited', ' hopeful', ' lonely']",excited,1.0
hit:5980_conv:11961,trusting,"['excited', 'hopeful', 'content']",excited,
hit:10850_conv:21700,trusting,"['grateful', 'trusting', 'proud']",grateful,2.0
hit:1228_conv:2457,impressed,"['proud', ' impressed', ' grateful']",proud,2.0
hit:4131_conv:8263,afraid,"['anxious', ' afraid', ' ashamed']",anxious,2.0
hit:6935_conv:13871,guilty,"['sad', ' disappointed', ' hopeful']",sad,
hit:9298_conv:18596,devastated,"['sad', ' hopeful', ' disappointed']",sad,
hit:3282_conv:6565,afraid,"['terrified', 'disgusted', 'hopeful']",terrified,
hit:4131_conv:8263,afraid,"['anxious', 'nervous', 'afraid']",anxious,3.0
hit:4247_conv:8495,hopeful,"['anxious', 'stressed', 'hopeful']",anxious,3.0
hit:5227_conv:10454,embarrassed,"['embarrassed', ' surprised', ' annoyed']",embarrassed,1.0
hit:8730_conv:17461,jealous,"['hopeful', 'grateful', 'encouraged']",hopeful,
hit:11759_conv:23518,anticipating,"['sad', ' anxious', ' hopeful']",sad,
hit:2663_conv:5326,anxious,"['excited', 'hopeful', 'content']",excited,
hit:5227_conv:10454,embarrassed,"['embarrassed', ' disappointed', ' sorry']",embarrassed,1.0
hit:771_conv:1542,caring,"['excited', 'hopeful', 'content']",excited,
hit:9864_conv:19728,angry,"['sad', ' devastated', ' hopeful']",sad,
hit:3634_conv:7268,angry,"['disappointed', 'sad', 'hopeful']",disappointed,
hit:6170_conv:12340,surprised,"['grateful', ' excited', ' hopeful']",grateful,
hit:7824_conv:15649,anticipating,"['confused', 'curious', 'anxious']",confused,
hit:8629_conv:17258,annoyed,"['annoyed', ' frustrated', ' hopeful']",annoyed,1.0
hit:12133_conv:24266,impressed,"['proud', 'surprised', 'grateful']",proud,
hit:241_conv:482,nostalgic,"['excited', 'hopeful', 'joyful']",excited,
hit:2821_conv:5642,lonely,"['terrified', ' anxious', ' surprised']",terrified,
hit:4475_conv:8951,annoyed,"['annoyed', ' frustrated', ' curious']",annoyed,1.0
hit:5162_conv:10325,afraid,"['afraid', 'anxious', 'relieved']",afraid,1.0
hit:241_conv:482,nostalgic,"['nostalgic', 'excited', 'proud']",nostalgic,1.0
hit:453_conv:907,apprehensive,"['anxious', ' hopeful', ' anticipating']",anxious,
hit:5476_conv:10953,disgusted,"['disgusted', 'sad', 'annoyed']",disgusted,1.0
hit:9284_conv:18568,disappointed,"['disappointed', 'sad', 'hopeful']",disappointed,1.0
hit:9879_conv:19759,guilty,"['guilty', 'sad', 'anxious']",guilty,1.0
hit:10066_conv:20132,jealous,"['annoyed', 'hopeful', 'sad']",annoyed,
hit:1357_conv:2715,angry,"['angry', ' disappointed', ' surprised']",angry,1.0
hit:2684_conv:5368,jealous,"['angry', ' disappointed', ' frustrated']",angry,
hit:5476_conv:10953,disgusted,"['amused', ' content', ' hesitant']",amused,
hit:8384_conv:16768,lonely,"['sad', 'lonely', 'disappointed']",sad,2.0
hit:1994_conv:3989,grateful,"['surprised', 'grateful', 'hopeful']",surprised,2.0
hit:2341_conv:4683,jealous,"['jealous', ' annoyed', ' disappointed']",jealous,1.0
hit:4634_conv:9268,angry,"['angry', 'sad', 'surprised']",angry,1.0
