conv_id,Original_Labels,Top_3_Emotion_Pred,1st_Emotion_Pred,2nd_Emotion_Pred,3rd_Emotion_Pred,Pred_Emo_Position
hit:5980_conv:11960,afraid,"['afraid', 'surprised', 'worried']",afraid,surprised,worried,1.0
hit:7096_conv:14192,furious,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,
hit:7270_conv:14541,hopeful,"['excited', 'hopeful', 'curious']",excited,hopeful,curious,2.0
hit:8232_conv:16465,impressed,"['happy', 'proud', 'content']",happy,proud,content,
hit:1439_conv:2878,embarrassed,"['embarrassed', ' amused', ' anticipating']",embarrassed,amused,anticipating,1.0
hit:5140_conv:10280,confident,"['excited', ' relieved', ' grateful']",excited,relieved,grateful,
hit:10748_conv:21497,trusting,"['angry', 'frustrated', 'sad']",angry,frustrated,sad,
hit:1170_conv:2340,apprehensive,"['anxious', 'fearful', 'hopeful']",anxious,fearful,hopeful,
hit:3237_conv:6475,annoyed,"['annoyed', 'angry', 'frustrated']",annoyed,angry,frustrated,1.0
hit:12029_conv:24059,confident,"['confident', 'hopeful', 'happy']",confident,hopeful,happy,1.0
hit:6534_conv:13068,apprehensive,"['anxious', 'worried', 'afraid']",anxious,worried,afraid,
hit:1335_conv:2671,nostalgic,"['nostalgic', ' happy', ' excited']",nostalgic,happy,excited,1.0
hit:232_conv:465,angry,"['betrayed', ' upset', ' disappointed']",betrayed,upset,disappointed,
hit:7766_conv:15532,terrified,"['anxious', 'afraid', 'nervous']",anxious,afraid,nervous,
hit:12151_conv:24302,disgusted,"['amused', 'surprised', 'confident']",amused,surprised,confident,
hit:5971_conv:11943,guilty,"['guilty', 'proud', 'relieved']",guilty,proud,relieved,1.0
hit:884_conv:1768,trusting,"['grateful', 'sad', 'supportive']",grateful,sad,supportive,
hit:1350_conv:2700,grateful,"['happy', 'sad', 'hopeful']",happy,sad,hopeful,
hit:11786_conv:23572,anxious,"['anxious', 'relieved', 'embarrassed']",anxious,relieved,embarrassed,1.0
hit:3722_conv:7444,anxious,"['anxious', 'worried', 'relieved']",anxious,worried,relieved,1.0
hit:5966_conv:11932,caring,"['caring', 'grateful', 'loving']",caring,grateful,loving,1.0
hit:1019_conv:2039,embarrassed,"['embarrassed', ' nostalgic', ' relieved']",embarrassed,nostalgic,relieved,1.0
hit:1028_conv:2057,sentimental,"['nostalgic', ' grateful', ' sentimental\n\nListener:\nThat must have brought back a lot of memories. What did you write about in it?']",nostalgic,grateful,sentimental\n\nlistener:\nthat must have brought back a lot of memories. what did you write about in it?,
hit:6197_conv:12395,caring,"['annoyed', ' amused', ' grateful']",annoyed,amused,grateful,
hit:11870_conv:23741,disgusted,"['disgusted', ' concerned', ' surprised']",disgusted,concerned,surprised,1.0
hit:9758_conv:19517,surprised,"['surprised', 'excited', 'relieved']",surprised,excited,relieved,1.0
hit:10820_conv:21640,devastated,"['sad', 'angry', 'questioning']",sad,angry,questioning,
hit:4298_conv:8596,embarrassed,"['embarrassed', ' ashamed', ' understanding']",embarrassed,ashamed,understanding,1.0
hit:5483_conv:10966,excited,"['excited', ' curious', ' interested']",excited,curious,interested,1.0
hit:7555_conv:15110,furious,"['angry', ' shocked', ' hopeful']",angry,shocked,hopeful,
hit:10418_conv:20837,hopeful,"['excited', 'happy', 'nostalgic']",excited,happy,nostalgic,
hit:5322_conv:10645,annoyed,"['annoyed', 'surprised', 'frustrated']",annoyed,surprised,frustrated,1.0
hit:6832_conv:13665,furious,"['angry', ' disappointed', ' relieved']",angry,disappointed,relieved,
hit:7536_conv:15072,surprised,"['sad', ' disappointed', ' betrayed']",sad,disappointed,betrayed,
hit:11974_conv:23949,caring,"['proud', 'happy', 'excited']",proud,happy,excited,
hit:4267_conv:8534,anxious,"['anxious', 'hopeful', 'encouraged']",anxious,hopeful,encouraged,1.0
hit:11038_conv:22077,anticipating,"['excited', 'hopeful', 'happy']",excited,hopeful,happy,
hit:6309_conv:12618,sad,"['sad', 'relieved', 'proud']",sad,relieved,proud,1.0
hit:921_conv:1842,embarrassed,"['anxious', ' annoyed', ' understanding']",anxious,annoyed,understanding,
hit:9343_conv:18687,proud,"['happy', ' proud', ' grateful']",happy,proud,grateful,2.0
hit:10859_conv:21719,anxious,"['anxious', 'relieved', 'hopeful']",anxious,relieved,hopeful,1.0
hit:3720_conv:7441,guilty,"['worried', 'guilty', 'sad']",worried,guilty,sad,2.0
hit:810_conv:1620,furious,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,
hit:963_conv:1926,embarrassed,"['embarrassed', ' amused', ' surprised']",embarrassed,amused,surprised,1.0
hit:10338_conv:20677,anxious,"['anxious', 'stressed', 'curious']",anxious,stressed,curious,1.0
hit:2520_conv:5040,guilty,"['annoyed', ' angry', ' irritated']",annoyed,angry,irritated,
hit:9012_conv:18024,proud,"['happy', ' proud', ' hopeful']",happy,proud,hopeful,2.0
hit:3838_conv:7676,ashamed,"['embarrassed', 'humiliated', 'sympathetic']",embarrassed,humiliated,sympathetic,
hit:12302_conv:24604,sentimental,"['worried', ' caring', ' relieved']",worried,caring,relieved,
hit:377_conv:755,surprised,"['anxious', 'conflicted', 'confused']",anxious,conflicted,confused,
hit:3859_conv:7718,grateful,"['grateful', 'surprised', 'relieved']",grateful,surprised,relieved,1.0
hit:1947_conv:3895,proud,"['proud', ' hopeful', ' relieved']",proud,hopeful,relieved,1.0
hit:10356_conv:20712,trusting,"['hopeful', 'trust', 'devastated']",hopeful,trust,devastated,
hit:463_conv:927,joyful,"['excited', 'happy', 'grateful']",excited,happy,grateful,
hit:2336_conv:4673,afraid,"['proud', 'embarrassed', 'relieved']",proud,embarrassed,relieved,
hit:477_conv:955,sentimental,"['relieved', ' grateful', ' happy']",relieved,grateful,happy,
hit:3149_conv:6299,joyful,"['happy', 'content', 'excited']",happy,content,excited,
hit:4063_conv:8127,furious,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,
hit:336_conv:673,anxious,"['relieved', ' anxious', ' grateful']",relieved,anxious,grateful,2.0
hit:6972_conv:13944,content,"['excited', 'relieved', 'sympathetic']",excited,relieved,sympathetic,
hit:11323_conv:22646,afraid,"['afraid', 'annoyed', 'worried']",afraid,annoyed,worried,1.0
hit:3182_conv:6364,nostalgic,"['nostalgic', ' happy', ' sentimental']",nostalgic,happy,sentimental,1.0
hit:4088_conv:8176,disappointed,"['disappointed', ' hurt', ' hopeful']",disappointed,hurt,hopeful,1.0
hit:5690_conv:11380,anxious,"['excited', ' hopeful', ' curious']",excited,hopeful,curious,
hit:7334_conv:14668,grateful,"['grateful', ' caring', ' happy']",grateful,caring,happy,1.0
hit:7988_conv:15976,surprised,"['excited', 'hopeful', 'curious']",excited,hopeful,curious,
hit:9786_conv:19573,trusting,"['devastated', ' angry', ' betrayed']",devastated,angry,betrayed,
hit:11146_conv:22293,devastated,"['sad', 'guilty', 'relieved']",sad,guilty,relieved,
hit:11606_conv:23213,annoyed,"['annoyed', ' frustrated', ' understanding']",annoyed,frustrated,understanding,1.0
hit:425_conv:851,proud,"['relieved', 'afraid', 'grateful']",relieved,afraid,grateful,
hit:990_conv:1980,disappointed,"['angry', 'sad', 'betrayed']",angry,sad,betrayed,
hit:1188_conv:2376,excited,"['happy', 'excited', 'content']",happy,excited,content,2.0
hit:5397_conv:10795,caring,"['worried', 'grateful', 'sad']",worried,grateful,sad,
hit:6568_conv:13136,sad,"['sad', 'anxious', 'amused']",sad,anxious,amused,1.0
hit:10297_conv:20595,embarrassed,"['embarrassed', ' awkward', ' annoyed']",embarrassed,awkward,annoyed,1.0
hit:1409_conv:2818,caring,"['worried', 'sad', 'compassionate']",worried,sad,compassionate,
hit:3065_conv:6130,sentimental,"['sad', ' nostalgic', ' sympathetic']",sad,nostalgic,sympathetic,
hit:4124_conv:8249,terrified,"['afraid', 'relieved', 'surprised']",afraid,relieved,surprised,
hit:4185_conv:8371,afraid,"['relieved', ' anxious', ' hopeful']",relieved,anxious,hopeful,
hit:2224_conv:4449,excited,"['excited', ' anticipating', ' curious']",excited,anticipating,curious,1.0
hit:2287_conv:4575,embarrassed,"['embarrassed', ' surprised', ' relieved']",embarrassed,surprised,relieved,1.0
hit:1061_conv:2122,proud,"['excited', 'joyful', 'happy']",excited,joyful,happy,
hit:6267_conv:12535,afraid,"['afraid', 'anxious', 'nervous']",afraid,anxious,nervous,1.0
hit:1061_conv:2123,sad,"['disappointed', 'frustrated', 'sad']",disappointed,frustrated,sad,3.0
hit:5712_conv:11425,sentimental,"['nostalgic', 'sad', 'curious']",nostalgic,sad,curious,
hit:5081_conv:10163,proud,"['proud', ' amazed', ' impressed']",proud,amazed,impressed,1.0
hit:9172_conv:18345,embarrassed,"['anxious', ' guilty', ' worried']",anxious,guilty,worried,
hit:9972_conv:19944,terrified,"['terrified', ' anxious', ' relieved']",terrified,anxious,relieved,1.0
hit:10075_conv:20150,hopeful,"['anxious', 'hopeful', 'relieved']",anxious,hopeful,relieved,2.0
hit:10791_conv:21582,anxious,"['anxious', 'nervous', 'hopeful']",anxious,nervous,hopeful,1.0
hit:1552_conv:3105,sentimental,"['nostalgic', ' happy', ' grateful']",nostalgic,happy,grateful,
hit:2781_conv:5563,lonely,"['lonely', ' nostalgic', ' amused']",lonely,nostalgic,amused,1.0
hit:11055_conv:22111,faithful,"['happy', 'excited', 'content']",happy,excited,content,
hit:1972_conv:3944,devastated,"['sad', 'comforting', 'hopeful']",sad,comforting,hopeful,
hit:3988_conv:7977,angry,"['frustrated', 'patient', ' hopeful']",frustrated,patient,hopeful,
hit:6143_conv:12287,surprised,"['annoyed', 'confused', 'amused']",annoyed,confused,amused,
hit:6266_conv:12533,afraid,"['afraid', 'anxious', 'relieved']",afraid,anxious,relieved,1.0
hit:10424_conv:20848,joyful,"['happy', 'surprised', 'grateful']",happy,surprised,grateful,
hit:1766_conv:3532,devastated,"['sad', 'devastated', 'hurt']",sad,devastated,hurt,2.0
hit:451_conv:902,sad,"['disappointed', ' relieved', ' hopeful']",disappointed,relieved,hopeful,
hit:10303_conv:20607,jealous,"['jealous', ' hopeful', ' envious']",jealous,hopeful,envious,1.0
hit:8209_conv:16419,anxious,"['nervous', 'grateful', 'hopeful']",nervous,grateful,hopeful,
hit:1368_conv:2737,hopeful,"['excited', 'worried', 'hopeful']",excited,worried,hopeful,3.0
hit:5571_conv:11142,grateful,"['excited', 'happy', 'curious']",excited,happy,curious,
hit:6826_conv:13653,content,"['content', ' relieved', ' nostalgic']",content,relieved,nostalgic,1.0
hit:7286_conv:14573,anticipating,"['excited', 'hungry', 'amused']",excited,hungry,amused,
hit:7530_conv:15061,annoyed,"['annoyed', ' annoyed', ' joking']",annoyed,annoyed,joking,1.0
hit:9957_conv:19914,grateful,"['happy', 'excited', 'content']",happy,excited,content,
hit:10864_conv:21728,embarrassed,"['embarrassed', 'nervous', 'anxious']",embarrassed,nervous,anxious,1.0
hit:2207_conv:4415,nostalgic,"['indecisive', 'hopeful', 'disappointed']",indecisive,hopeful,disappointed,
hit:5594_conv:11188,joyful,"['excited', ' grateful', ' amused']",excited,grateful,amused,
hit:3231_conv:6462,annoyed,"['disappointed', 'hopeful', 'encouraged']",disappointed,hopeful,encouraged,
hit:4500_conv:9000,angry,"['angry', 'frustrated', 'sad']",angry,frustrated,sad,1.0
hit:5392_conv:10785,caring,"['concerned', ' supportive', ' overwhelmed']",concerned,supportive,overwhelmed,
hit:8924_conv:17848,annoyed,"['disappointed', ' annoyed', ' frustrated']",disappointed,annoyed,frustrated,2.0
hit:3000_conv:6000,afraid,"['anxious', 'afraid', 'worried']",anxious,afraid,worried,2.0
hit:3016_conv:6032,angry,"['frustrated', 'disappointed', 'sad']",frustrated,disappointed,sad,
hit:6998_conv:13996,prepared,"['hopeful', ' relieved', ' nostalgic']",hopeful,relieved,nostalgic,
hit:10537_conv:21075,terrified,"['terrified', 'frightened', 'surprised']",terrified,frightened,surprised,1.0
hit:10595_conv:21191,faithful,"['proud', 'hopeful', 'tempted']",proud,hopeful,tempted,
hit:9335_conv:18670,disgusted,"['disgusted', 'sad', 'concerned']",disgusted,sad,concerned,1.0
hit:5176_conv:10352,proud,"['happy', ' hopeful', ' curious']",happy,hopeful,curious,
hit:6145_conv:12291,devastated,"['sad', 'sympathetic', 'lonely']",sad,sympathetic,lonely,
hit:11382_conv:22764,terrified,"['terrified', ' relieved', ' amused']",terrified,relieved,amused,1.0
hit:5597_conv:11194,disgusted,"['disgusted', 'amused', 'sympathetic']",disgusted,amused,sympathetic,1.0
hit:7398_conv:14797,impressed,"['amused', ' surprised', ' proud']",amused,surprised,proud,
hit:11876_conv:23753,faithful,"['caring', 'frustrated', 'proud']",caring,frustrated,proud,
hit:8898_conv:17797,joyful,"['happy', 'hate', 'anxious']",happy,hate,anxious,
hit:4323_conv:8646,content,"['happy', ' hopeful', ' content']",happy,hopeful,content,3.0
hit:9687_conv:19374,nostalgic,"['nostalgic', ' grateful', ' happy']",nostalgic,grateful,happy,1.0
hit:6999_conv:13998,disgusted,"['disgusted', 'annoyed', 'amused']",disgusted,annoyed,amused,1.0
hit:2242_conv:4484,surprised,"['relieved', 'surprised', 'thankful']",relieved,surprised,thankful,2.0
hit:7119_conv:14239,jealous,"['jealous', 'insecure', 'disappointed']",jealous,insecure,disappointed,1.0
hit:5894_conv:11788,apprehensive,"['nervous', ' anxious', ' hopeful']",nervous,anxious,hopeful,
hit:9232_conv:18465,disgusted,"['disgusted', 'amazed', 'advised']",disgusted,amazed,advised,1.0
hit:3553_conv:7107,proud,"['proud', 'relieved', 'hopeful']",proud,relieved,hopeful,1.0
hit:9257_conv:18515,surprised,"['jealous', ' happy', ' lonely']",jealous,happy,lonely,
hit:9752_conv:19505,hopeful,"['excited', ' hopeful', ' competitive']",excited,hopeful,competitive,2.0
hit:10596_conv:21192,terrified,"['relieved', ' afraid', ' grateful']",relieved,afraid,grateful,
hit:339_conv:678,disgusted,"['angry', 'sad', 'concerned']",angry,sad,concerned,
hit:4362_conv:8724,annoyed,"['annoyed', ' sarcastic', ' irritated']",annoyed,sarcastic,irritated,1.0
hit:11603_conv:23207,ashamed,"['disappointed', 'ashamed', 'insecure']",disappointed,ashamed,insecure,2.0
hit:2786_conv:5573,trusting,"['grateful', ' confident', ' curious']",grateful,confident,curious,
hit:417_conv:835,lonely,"['lonely', 'depressed', 'worried']",lonely,depressed,worried,1.0
hit:6822_conv:13645,angry,"['annoyed', ' disappointed', ' frustrated']",annoyed,disappointed,frustrated,
hit:8674_conv:17348,disgusted,"['disgusted', ' anxious', ' concerned']",disgusted,anxious,concerned,1.0
hit:7140_conv:14281,jealous,"['jealous', 'envious', 'surprised']",jealous,envious,surprised,1.0
hit:3229_conv:6459,surprised,"['surprised', 'excited', 'curious']",surprised,excited,curious,1.0
hit:7070_conv:14140,surprised,"['surprised', ' disappointed', ' shocked']",surprised,disappointed,shocked,1.0
hit:351_conv:702,anxious,"['worried', ' relieved', ' grateful']",worried,relieved,grateful,
hit:582_conv:1164,surprised,"['grateful', 'surprised', 'stressed']",grateful,surprised,stressed,2.0
hit:6865_conv:13731,content,"['happy', 'excited', 'content']",happy,excited,content,3.0
hit:2943_conv:5887,jealous,"['jealous', ' disappointed', ' envious']",jealous,disappointed,envious,1.0
hit:7672_conv:15344,terrified,"['afraid', 'surprised', 'relieved']",afraid,surprised,relieved,
hit:9717_conv:19435,annoyed,"['annoyed', ' loving', ' hopeful']",annoyed,loving,hopeful,1.0
hit:1699_conv:3398,anxious,"['anxious', ' concerned', ' relieved']",anxious,concerned,relieved,1.0
hit:9457_conv:18914,grateful,"['excited', 'happy', 'surprised']",excited,happy,surprised,
hit:11251_conv:22503,annoyed,"['annoyed', ' hopeful', ' amused']",annoyed,hopeful,amused,1.0
hit:497_conv:995,annoyed,"['frustrated', ' annoyed', ' disappointed']",frustrated,annoyed,disappointed,2.0
hit:629_conv:1259,anxious,"['curious', 'hopeful', 'content']",curious,hopeful,content,
hit:8925_conv:17850,nostalgic,"['nostalgic', 'hopeful', 'happy']",nostalgic,hopeful,happy,1.0
hit:10591_conv:21183,devastated,"['sad', 'helpful', 'grateful']",sad,helpful,grateful,
hit:5865_conv:11731,apprehensive,"['anxious', ' skeptical', ' annoyed']",anxious,skeptical,annoyed,
hit:637_conv:1275,caring,"['happy', ' grateful', ' amused']",happy,grateful,amused,
hit:6944_conv:13888,caring,"['grateful', 'happy', 'relieved']",grateful,happy,relieved,
hit:2541_conv:5082,trusting,"['grateful', ' hopeful', ' envious']",grateful,hopeful,envious,
hit:4032_conv:8064,excited,"['excited', 'happy', 'joyful']",excited,happy,joyful,1.0
hit:5261_conv:10522,sad,"['devastated', 'sad', 'sympathetic']",devastated,sad,sympathetic,2.0
hit:5719_conv:11438,terrified,"['afraid', ' anxious', ' skeptical']",afraid,anxious,skeptical,
hit:120_conv:240,nostalgic,"['nostalgic', ' hopeful', ' longing']",nostalgic,hopeful,longing,1.0
hit:8167_conv:16335,annoyed,"['annoyed', ' frustrated', ' understanding']",annoyed,frustrated,understanding,1.0
hit:3746_conv:7492,trusting,"['disappointed', 'embarrassed', 'amused']",disappointed,embarrassed,amused,
hit:42_conv:85,furious,"['angry', ' disappointed', ' hurt']",angry,disappointed,hurt,
hit:128_conv:257,apprehensive,"['anxious', 'apprehensive', 'worried']",anxious,apprehensive,worried,2.0
hit:12_conv:24,annoyed,"['annoyed', 'frustrated', 'surprised']",annoyed,frustrated,surprised,1.0
hit:8017_conv:16035,furious,"['angry', 'annoyed', 'frustrated']",angry,annoyed,frustrated,
hit:5127_conv:10254,afraid,"['anxious', 'worried', 'grateful']",anxious,worried,grateful,
hit:6883_conv:13767,sentimental,"['nostalgic', 'hopeful', 'happy']",nostalgic,hopeful,happy,
hit:8610_conv:17221,surprised,"['happy', 'excited', 'content']",happy,excited,content,
hit:9361_conv:18722,furious,"['fearful', ' grateful', ' relieved']",fearful,grateful,relieved,
hit:2955_conv:5911,surprised,"['surprised', 'excited', 'curious']",surprised,excited,curious,1.0
hit:3276_conv:6553,nostalgic,"['happy', 'excited', 'content']",happy,excited,content,
hit:393_conv:787,excited,"['excited', 'hopeful', 'happy']",excited,hopeful,happy,1.0
hit:4138_conv:8276,sentimental,"['sad', ' nostalgic', ' frustrated']",sad,nostalgic,frustrated,
hit:8037_conv:16074,apprehensive,"['anxious', 'nervous', 'hopeful']",anxious,nervous,hopeful,
hit:3179_conv:6358,devastated,"['devastated', ' angry', ' helpless']",devastated,angry,helpless,1.0
hit:5830_conv:11661,terrified,"['afraid', 'anxious', 'worried']",afraid,anxious,worried,
hit:9332_conv:18664,embarrassed,"['embarrassed', ' angry', ' hungry']",embarrassed,angry,hungry,1.0
hit:2072_conv:4144,proud,"['proud', 'happy', 'nostalgic']",proud,happy,nostalgic,1.0
hit:5013_conv:10026,excited,"['excited', ' happy', ' nostalgic']",excited,happy,nostalgic,1.0
hit:10061_conv:20123,apprehensive,"['anxious', 'confident', 'trustingspeaker']",anxious,confident,trustingspeaker,
hit:4565_conv:9131,impressed,"['happy', ' grateful', ' content']",happy,grateful,content,
hit:7722_conv:15445,anticipating,"['proud', 'hopeful', 'relieved']",proud,hopeful,relieved,
hit:7239_conv:14479,angry,"['angry', ' furious', ' amused']",angry,furious,amused,1.0
