conv_id,original_labels,top_3_emotions_responses,top_1_emotion_responses,position_of_original_label
hit:3069_conv:6139,angry,"['angry', 'sad', 'disappointed']",angry,1.0
hit:3762_conv:7525,excited,"['excited', 'happy', 'anticipating']",excited,1.0
hit:3887_conv:7775,apprehensive,"['curious', ' hopeful', ' anxious']",curious,
hit:8319_conv:16639,annoyed,"['annoyed', 'frustrated', 'disappointed']",annoyed,1.0
hit:11373_conv:22746,disgusted,"['surprised', 'excited', 'impressed']",surprised,
hit:12023_conv:24047,apprehensive,"['anxious', 'relieved', 'hopeful']",anxious,
hit:12093_conv:24186,ashamed,"['guilty', 'sad', 'grateful']",guilty,
hit:3100_conv:6201,hopeful,"['proud', 'prepared', 'caring']",proud,
hit:4381_conv:8762,content,"['proud', 'hopeful', 'grateful']",proud,
hit:7004_conv:14008,excited,"['grateful', 'content', 'hopeful']",grateful,
hit:7380_conv:14761,proud,"['grateful', ' proud', ' relieved']",grateful,2.0
hit:9138_conv:18276,proud,"['proud', 'excited', 'hopeful']",proud,1.0
hit:10374_conv:20748,joyful,"['hopeful', 'confident', 'anticipating']",hopeful,
hit:3074_conv:6149,sad,"['devastated', ' sad', ' nostalgic']",devastated,2.0
hit:4027_conv:8054,nostalgic,"['nostalgic', ' hopeful', ' sad']",nostalgic,1.0
hit:5487_conv:10974,nostalgic,"['nostalgic', 'hopeful', 'content']",nostalgic,1.0
hit:5691_conv:11382,impressed,"['surprised', 'excited', 'impressed']",surprised,3.0
hit:6245_conv:12490,apprehensive,"['terrified', 'afraid', 'anxious']",terrified,
hit:6707_conv:13415,devastated,"['devastated', ' surprised', ' concerned']",devastated,1.0
hit:12343_conv:24687,lonely,"['grateful', ' sad', ' proud']",grateful,
hit:12421_conv:24842,afraid,"['afraid', ' guilty', ' relieved']",afraid,1.0
hit:1617_conv:3234,impressed,"['happy', 'jealous', 'grateful']",happy,
hit:535_conv:1070,proud,"['proud', 'happy', 'content']",proud,1.0
hit:6569_conv:13139,trusting,"['annoyed', 'lonely', 'relieved']",annoyed,
hit:6707_conv:13415,devastated,"['devastated', 'sad', 'anxious']",devastated,1.0
hit:8388_conv:16776,lonely,"['lonely', 'sad', 'hopeful']",lonely,1.0
hit:11093_conv:22186,apprehensive,"['anxious', 'nervous', 'relieved']",anxious,
hit:2326_conv:4652,grateful,"['sentimental', 'grateful', 'content']",sentimental,2.0
hit:6730_conv:13460,faithful,"['faithful', 'proud', 'relieved']",faithful,1.0
hit:7528_conv:15057,jealous,"['sad', ' disappointed', ' annoyed']",sad,
hit:8471_conv:16943,sad,"['devastated', 'sad', 'content']",devastated,2.0
hit:8677_conv:17355,sad,"['disappointed', 'hopeful', 'proud']",disappointed,
hit:9756_conv:19513,prepared,"['excited', 'prepared', 'jealous']",excited,2.0
hit:12116_conv:24233,disappointed,"['disappointed', ' hopeful', ' curious']",disappointed,1.0
hit:12378_conv:24757,anticipating,"['hopeful', ' excited', ' content']",hopeful,
hit:12407_conv:24815,hopeful,"['excited', ' hopeful', ' proud']",excited,2.0
hit:3983_conv:7967,sad,"['lonely', 'sad', 'hopeful']",lonely,2.0
hit:8584_conv:17169,surprised,"['excited', ' grateful', ' joyful']",excited,
hit:9755_conv:19510,anxious,"['proud', ' anxious', ' relieved']",proud,2.0
hit:9761_conv:19523,prepared,"['disappointed', ' prepared', ' surprised']",disappointed,2.0
hit:10126_conv:20253,anxious,"['anxious', 'terrified', 'supportive']",anxious,1.0
hit:1534_conv:3069,proud,"['proud', ' excited', ' nostalgic']",proud,1.0
hit:3767_conv:7535,grateful,"['grateful', ' thankful', ' relieved']",grateful,1.0
hit:3983_conv:7967,sad,"['hopeful', ' confident', ' grateful']",hopeful,
hit:4975_conv:9951,embarrassed,"['embarrassed', ' surprised', ' relieved']",embarrassed,1.0
hit:5511_conv:11023,excited,"['excited', 'hopeful', 'proud']",excited,1.0
hit:6476_conv:12952,terrified,"['terrified', 'afraid', 'anxious']",terrified,1.0
hit:8264_conv:16528,trusting,"['hopeful', 'anxious', 'content']",hopeful,
hit:895_conv:1791,trusting,"['annoyed', 'disappointed', 'angry']",annoyed,
hit:10367_conv:20734,embarrassed,"['embarrassed', 'embarrassed', 'grateful']",embarrassed,1.0
hit:11215_conv:22430,sentimental,"['sad', 'surprised', 'nostalgic']",sad,
hit:11775_conv:23551,hopeful,"['excited', ' hopeful', ' anxious']",excited,2.0
hit:11789_conv:23578,nostalgic,"['nostalgic', 'excited', 'hopeful']",nostalgic,1.0
hit:1534_conv:3069,proud,"['excited', ' proud', ' amused']",excited,2.0
hit:5952_conv:11904,excited,"['surprised', ' grateful', ' hopeful']",surprised,
hit:9017_conv:18035,grateful,"['grateful', 'excited', 'content']",grateful,1.0
hit:9703_conv:19406,lonely,"['disappointed', 'sad', 'frustrated']",disappointed,
hit:11775_conv:23551,hopeful,"['excited', ' hopeful', ' proud']",excited,2.0
hit:1285_conv:2570,disappointed,"['surprised', 'amused', 'grateful']",surprised,
hit:277_conv:554,jealous,"['jealous', ' angry', ' insecure']",jealous,1.0
hit:2783_conv:5566,angry,"['angry', 'annoyed', 'frustrated']",angry,1.0
hit:6590_conv:13180,joyful,"['excited', ' proud', ' joyful']",excited,3.0
hit:7201_conv:14402,confident,"['proud', ' relieved', ' impressed']",proud,
hit:8195_conv:16391,proud,"['content', ' faithful', ' caring']",content,
hit:9938_conv:19877,joyful,"['happy', 'grateful', 'content']",happy,
hit:11754_conv:23509,anticipating,"['excited', ' hopeful', ' curious']",excited,
hit:2055_conv:4110,anticipating,"['excited', 'hopeful', 'proud']",excited,
hit:4805_conv:9611,surprised,"['excited', 'happy', 'surprised']",excited,3.0
hit:5368_conv:10737,faithful,"['faithful', ' proud', ' relieved']",faithful,1.0
hit:5440_conv:10881,grateful,"['grateful', 'proud', 'content']",grateful,1.0
hit:6347_conv:12694,anxious,"['anxious', 'excited', 'worried']",anxious,1.0
hit:6590_conv:13180,joyful,"['excited', ' happy', ' grateful']",excited,
hit:9128_conv:18256,confident,"['excited', 'proud', 'hopeful']",excited,
hit:11754_conv:23509,anticipating,"['excited', 'anticipating', 'hopeful']",excited,2.0
hit:11939_conv:23878,angry,"['disappointed', ' annoyed', ' hopeful']",disappointed,
hit:2562_conv:5125,annoyed,"['angry', 'annoyed', 'disappointed']",angry,2.0
hit:2661_conv:5323,sentimental,"['sad', 'embarrassed', 'lonely']",sad,
hit:4558_conv:9116,terrified,"['afraid', 'terrified', 'surprised']",afraid,2.0
hit:5936_conv:11872,caring,"['concerned', 'compassionate', 'annoyed']",concerned,
hit:6272_conv:12544,furious,"['annoyed', 'sad', 'frustrated']",annoyed,
hit:7545_conv:15090,disappointed,"['disappointed', ' hopeful', ' caring']",disappointed,1.0
hit:3635_conv:7270,excited,"['excited', ' hopeful', ' adventurous']",excited,1.0
hit:4558_conv:9116,terrified,"['curious', ' interested', ' eager']",curious,
hit:5489_conv:10979,terrified,"['scared', 'lonely', 'anxious']",scared,
hit:5637_conv:11274,anticipating,"['anxious', ' hopeful', ' trusting']",anxious,
hit:5848_conv:11696,disappointed,"['disappointed', 'sad', 'surprised']",disappointed,1.0
hit:5989_conv:11978,embarrassed,"['embarrassed', ' ashamed', ' caring']",embarrassed,1.0
hit:7393_conv:14787,proud,"['proud', 'excited', 'hopeful']",proud,1.0
hit:96_conv:192,impressed,"['excited', ' impressed', ' proud']",excited,2.0
hit:10634_conv:21268,disgusted,"['disgusted', 'anxious', 'sad']",disgusted,1.0
hit:4485_conv:8970,annoyed,"['frustrated', ' disappointed', ' annoyed']",frustrated,3.0
hit:5769_conv:11539,disgusted,"['disgusted', 'annoyed', 'surprised']",disgusted,1.0
hit:6344_conv:12688,furious,"['angry', ' disgusted', ' disappointed']",angry,
hit:6973_conv:13946,surprised,"['excited', ' grateful', ' hungry']",excited,
hit:7393_conv:14787,proud,"['excited', 'grateful', 'hopeful']",excited,
hit:8155_conv:16311,angry,"['angry', 'annoyed', 'sad']",angry,1.0
hit:9314_conv:18628,afraid,"['surprised', 'terrified', 'anxious']",surprised,
hit:3040_conv:6081,embarrassed,"['embarrassed', ' surprised', ' anxious']",embarrassed,1.0
hit:3281_conv:6563,proud,"['proud', ' impressed', ' excited']",proud,1.0
hit:3710_conv:7420,annoyed,"['angry', 'annoyed', 'hopeful']",angry,2.0
hit:4485_conv:8970,annoyed,"['content', ' hopeful', ' grateful']",content,
hit:453_conv:906,sentimental,"['sad', 'helpless', 'frustrated']",sad,
hit:4634_conv:9269,guilty,"['guilty', 'afraid', 'sad']",guilty,1.0
hit:9859_conv:19719,afraid,"['excited', 'hopeful', 'anxious']",excited,
hit:11402_conv:22805,proud,"['proud', 'impressed', 'excited']",proud,1.0
hit:11479_conv:22958,sentimental,"['nostalgic', 'hopeful', 'content']",nostalgic,
hit:3690_conv:7381,angry,"['embarrassed', ' grateful', ' anxious']",embarrassed,
hit:3877_conv:7755,nostalgic,"['nostalgic', 'hopeful', 'content']",nostalgic,1.0
hit:4634_conv:9269,guilty,"['angry', ' disappointed', ' conflicted']",angry,
hit:5333_conv:10667,excited,"['excited', 'hopeful', 'anticipating']",excited,1.0
hit:7245_conv:14491,nostalgic,"['nostalgic', 'sad', 'hopeful']",nostalgic,1.0
hit:10717_conv:21435,anticipating,"['hopeful', ' anticipating', ' grateful']",hopeful,2.0
hit:2048_conv:4096,lonely,"['sad', 'lonely', 'content']",sad,2.0
hit:2302_conv:4605,anticipating,"['excited', 'hopeful', 'nostalgic']",excited,
hit:6458_conv:12916,hopeful,"['excited', 'hopeful', 'joyful']",excited,2.0
hit:6507_conv:13014,hopeful,"['anxious', 'hopeful', 'anticipating']",anxious,2.0
hit:8156_conv:16313,furious,"['angry', 'frustrated', 'disappointed']",angry,
hit:8463_conv:16927,furious,"['angry', 'sad', 'frustrated']",angry,
hit:4378_conv:8756,embarrassed,"['embarrassed', ' grateful', ' proud']",embarrassed,1.0
hit:4994_conv:9989,content,"['grateful', 'happy', 'content']",grateful,3.0
hit:5590_conv:11181,proud,"['proud', 'excited', 'hopeful']",proud,1.0
hit:5737_conv:11475,jealous,"['jealous', ' envious', ' hopeful']",jealous,1.0
hit:6055_conv:12110,grateful,"['joyful', ' grateful', ' proud']",joyful,2.0
hit:6507_conv:13014,hopeful,"['anxious', 'confident', 'anticipating']",anxious,
hit:7678_conv:15357,disgusted,"['disgusted', 'annoyed', 'angry']",disgusted,1.0
hit:9135_conv:18271,embarrassed,"['embarrassed', ' ashamed', ' hopeful']",embarrassed,1.0
hit:10124_conv:20248,content,"['excited', ' proud', ' relieved']",excited,
hit:12241_conv:24482,nostalgic,"['nostalgic', 'excited', 'hopeful']",nostalgic,1.0
hit:1859_conv:3719,joyful,"['proud', ' hopeful', ' envious']",proud,
hit:3334_conv:6669,guilty,"['guilty', 'anxious', 'surprised']",guilty,1.0
hit:4320_conv:8640,caring,"['sad', 'grateful', 'comforting']",sad,
hit:5259_conv:10519,prepared,"['curious', 'confident', 'embarrassed']",curious,
hit:6538_conv:13076,anxious,"['anxious', 'excited', 'hopeful']",anxious,1.0
hit:8284_conv:16568,jealous,"['disappointed', ' annoyed', ' hopeful']",disappointed,
hit:11405_conv:22810,jealous,"['hopeful', 'excited', 'grateful']",hopeful,
hit:12241_conv:24482,nostalgic,"['happy', 'excited', 'nostalgic']",happy,3.0
hit:2658_conv:5316,embarrassed,"['guilty', 'embarrassed', 'ashamed']",guilty,2.0
hit:4220_conv:8440,surprised,"['surprised', 'grateful', 'hopeful']",surprised,1.0
hit:5262_conv:10524,content,"['happy', 'jealous', 'hopeful']",happy,
hit:7258_conv:14516,joyful,"['grateful', ' hopeful', ' content']",grateful,
hit:7825_conv:15650,prepared,"['grateful', 'hopeful', 'faithful']",grateful,
hit:804_conv:1609,embarrassed,"['embarrassed', ' surprised', ' relieved']",embarrassed,1.0
hit:10011_conv:20022,anxious,"['excited', 'anticipating', 'hopeful']",excited,
hit:11405_conv:22810,jealous,"['excited', ' grateful', ' nostalgic']",excited,
hit:1676_conv:3353,grateful,"['proud', 'surprised', 'grateful']",proud,3.0
hit:5852_conv:11705,trusting,"['hopeful', 'confident', 'caring']",hopeful,
hit:6507_conv:13015,impressed,"['excited', 'hopeful', 'curious']",excited,
hit:675_conv:1351,prepared,"['anxious', ' content', ' hopeful']",anxious,
hit:6993_conv:13986,annoyed,"['disgusted', 'angry', 'annoyed']",disgusted,3.0
hit:9777_conv:19555,terrified,"['terrified', 'relieved', 'hopeful']",terrified,1.0
hit:10736_conv:21473,apprehensive,"['disappointed', 'sad', 'anxious']",disappointed,
hit:116_conv:232,caring,"['disgusted', ' sad', ' hopeful']",disgusted,
hit:1930_conv:3860,angry,"['angry', 'sad', 'disgusted']",angry,1.0
hit:1979_conv:3958,disgusted,"['embarrassed', 'angry', 'disgusted']",embarrassed,3.0
hit:2148_conv:4297,hopeful,"['excited', 'happy', 'hopeful']",excited,3.0
hit:6038_conv:12077,afraid,"['anxious', ' hopeful', ' afraid']",anxious,3.0
hit:6507_conv:13015,impressed,"['impressed', 'excited', 'hopeful']",impressed,1.0
hit:6729_conv:13458,impressed,"['impressed', 'excited', 'surprised']",impressed,1.0
hit:10266_conv:20532,trusting,"['excited', 'hopeful', 'anxious']",excited,
hit:10736_conv:21473,apprehensive,"['afraid', 'grateful', 'hopeful']",afraid,
hit:12276_conv:24553,devastated,"['sad', 'devastated', 'grateful']",sad,2.0
hit:3214_conv:6429,surprised,"['surprised', 'embarrassed', 'anxious']",surprised,1.0
hit:5908_conv:11816,ashamed,"['proud', ' hopeful', ' disappointed']",proud,
hit:7045_conv:14091,guilty,"['guilty', 'embarrassed', 'anxious']",guilty,1.0
hit:770_conv:1540,guilty,"['guilty', 'sad', 'relieved']",guilty,1.0
hit:8110_conv:16221,surprised,"['grateful', 'excited', 'content']",grateful,
hit:1932_conv:3865,caring,"['sad', 'grateful', 'caring']",sad,3.0
hit:2382_conv:4764,guilty,"['guilty', 'sad', 'embarrassed']",guilty,1.0
hit:4544_conv:9088,angry,"['angry', 'annoyed', 'grateful']",angry,1.0
hit:5908_conv:11816,ashamed,"['ashamed', 'disappointed', 'sad']",ashamed,1.0
hit:6135_conv:12271,afraid,"['afraid', 'anxious', 'surprised']",afraid,1.0
hit:7989_conv:15979,angry,"['angry', ' furious', ' hopeful']",angry,1.0
hit:8724_conv:17449,afraid,"['terrified', 'excited', 'impressed']",terrified,
hit:9815_conv:19631,devastated,"['devastated', 'sad', 'hopeful']",devastated,1.0
hit:1003_conv:2006,proud,"['angry', ' disappointed', ' grateful']",angry,
hit:10488_conv:20976,apprehensive,"['anxious', ' hopeful', ' excited']",anxious,
hit:1932_conv:3865,caring,"['hopeful', ' grateful', ' nostalgic']",hopeful,
hit:2254_conv:4509,disappointed,"['angry', ' disappointed', ' shocked']",angry,2.0
hit:5348_conv:10696,furious,"['devastated', 'sad', 'angry']",devastated,
hit:6158_conv:12317,angry,"['angry', ' annoyed', ' embarrassed']",angry,1.0
hit:9280_conv:18561,confident,"['excited', ' proud', ' confident']",excited,3.0
hit:9705_conv:19410,impressed,"['proud', 'excited', 'hopeful']",proud,
hit:10132_conv:20265,hopeful,"['hopeful', 'excited', 'content']",hopeful,1.0
hit:12162_conv:24324,impressed,"['impressed', 'excited', 'proud']",impressed,1.0
hit:1454_conv:2909,guilty,"['proud', ' content', ' surprised']",proud,
hit:2518_conv:5036,devastated,"['angry', ' annoyed', ' surprised']",angry,
hit:5954_conv:11908,devastated,"['devastated', ' sad', ' hopeful']",devastated,1.0
hit:6158_conv:12317,angry,"['surprised', ' hopeful', ' relieved']",surprised,
hit:7186_conv:14373,jealous,"['jealous', ' envious', ' impressed']",jealous,1.0
hit:782_conv:1565,annoyed,"['angry', 'sad', 'compassionate']",angry,
hit:12064_conv:24128,surprised,"['excited', ' grateful', ' joyful']",excited,
hit:1377_conv:2754,furious,"['angry', 'annoyed', 'frustrated']",angry,
hit:1454_conv:2909,guilty,"['happy', ' content', ' amused']",happy,
hit:1582_conv:3164,proud,"['content', ' relieved', ' hopeful']",content,
hit:2706_conv:5413,jealous,"['devastated', 'sad', 'disappointed']",devastated,
hit:4073_conv:8147,annoyed,"['angry', 'frustrated', 'sad']",angry,
hit:6275_conv:12551,anxious,"['excited', ' hopeful', ' anxious']",excited,3.0
hit:6808_conv:13617,sad,"['sad', 'grateful', 'proud']",sad,1.0
hit:8348_conv:16697,hopeful,"['hopeful', 'content', 'excited']",hopeful,1.0
hit:10528_conv:21057,trusting,"['content', ' grateful', ' caring']",content,
hit:1147_conv:2294,lonely,"['lonely', 'sad', 'disappointed']",lonely,1.0
hit:12370_conv:24741,excited,"['excited', ' grateful', ' joyful']",excited,1.0
hit:1750_conv:3501,grateful,"['proud', 'hopeful', 'excited']",proud,
hit:3044_conv:6089,afraid,"['anxious', 'afraid', 'hopeful']",anxious,2.0
hit:4073_conv:8147,annoyed,"['angry', 'anxious', 'sad']",angry,
hit:5157_conv:10315,trusting,"['grateful', 'hopeful', 'content']",grateful,
hit:10528_conv:21057,trusting,"['grateful', 'hopeful', 'content']",grateful,
hit:1179_conv:2359,angry,"['angry', ' disappointed', ' betrayed']",angry,1.0
hit:1903_conv:3807,ashamed,"['guilty', 'embarrassed', 'anxious']",guilty,
hit:4092_conv:8184,lonely,"['lonely', ' hopeful', ' grateful']",lonely,1.0
hit:4217_conv:8435,embarrassed,"['disappointed', 'sad', 'hopeful']",disappointed,
hit:4490_conv:8980,excited,"['excited', 'hopeful', 'happy']",excited,1.0
hit:5137_conv:10274,impressed,"['impressed', 'excited', 'hopeful']",impressed,1.0
hit:7070_conv:14141,angry,"['angry', 'annoyed', 'frustrated']",angry,1.0
hit:1910_conv:3820,prepared,"['grateful', ' relieved', ' proud']",grateful,
hit:3229_conv:6458,terrified,"['anxious', 'disappointed', 'embarrassed']",anxious,
hit:3382_conv:6764,grateful,"['grateful', 'prepared', 'hopeful']",grateful,1.0
hit:4217_conv:8435,embarrassed,"['reassuring', ' hopeful', ' caring']",reassuring,
hit:4351_conv:8702,prepared,"['proud', ' anxious', ' prepared']",proud,3.0
hit:6189_conv:12378,anxious,"['anxious', 'disgusted', 'relieved']",anxious,1.0
hit:9106_conv:18212,anxious,"['hopeful', 'excited', 'anticipating']",hopeful,
hit:9681_conv:19363,prepared,"['grateful', 'surprised', 'relieved']",grateful,
hit:10661_conv:21323,prepared,"['excited', ' prepared', ' hopeful']",excited,2.0
hit:12417_conv:24834,sentimental,"['nostalgic', ' grateful', ' joyful']",nostalgic,
hit:2095_conv:4191,disgusted,"['frustrated', ' helpless', ' relieved']",frustrated,
hit:6258_conv:12517,surprised,"['excited', 'happy', 'content']",excited,
hit:6262_conv:12524,caring,"['caring', 'grateful', 'hopeful']",caring,1.0
hit:6990_conv:13980,disappointed,"['disappointed', ' jealous', ' excited']",disappointed,1.0
hit:7176_conv:14353,surprised,"['surprised', ' excited', ' awkward']",surprised,1.0
hit:8170_conv:16340,caring,"['content', ' caring', ' surprised']",content,2.0
hit:11932_conv:23865,faithful,"['sad', ' nostalgic', ' grateful']",sad,
hit:12417_conv:24834,sentimental,"['nostalgic', ' grateful', ' content']",nostalgic,
hit:2812_conv:5625,impressed,"['happy', 'proud', 'excited']",happy,
hit:5875_conv:11750,disgusted,"['sad', 'disgusted', 'hopeful']",sad,2.0
hit:7058_conv:14116,anxious,"['anxious', 'stressed', 'hopeful']",anxious,1.0
hit:7593_conv:15187,nostalgic,"['nostalgic', ' grateful', ' happy']",nostalgic,1.0
hit:8295_conv:16591,annoyed,"['anxious', 'uncomfortable', 'annoyed']",anxious,3.0
hit:9343_conv:18686,impressed,"['proud', 'excited', 'surprised']",proud,
hit:10811_conv:21622,sentimental,"['sad', 'excited', 'worried']",sad,
hit:2951_conv:5903,terrified,"['anxious', 'nervous', 'apprehensive']",anxious,
hit:29_conv:58,angry,"['angry', ' frustrated', ' disappointed']",angry,1.0
hit:5547_conv:11094,lonely,"['lonely', 'sad', 'content']",lonely,1.0
hit:6087_conv:12175,hopeful,"['hopeful', 'sad', 'content']",hopeful,1.0
hit:7032_conv:14065,angry,"['annoyed', 'disappointed', 'sad']",annoyed,
hit:7593_conv:15187,nostalgic,"['nostalgic', ' happy', ' sad']",nostalgic,1.0
hit:10951_conv:21902,prepared,"['grateful', ' afraid', ' hopeful']",grateful,
hit:11433_conv:22866,disappointed,"['anxious', 'worried', 'caring']",anxious,
hit:11717_conv:23434,confident,"['proud', ' hopeful', ' excited']",proud,
hit:1548_conv:3097,afraid,"['afraid', 'anxious', 'surprised']",afraid,1.0
hit:2588_conv:5177,terrified,"['afraid', 'relieved', 'grateful']",afraid,
