conv_id,Original_Labels,Top_3_Emotion_Pred,1st_Emotion_Pred,2nd_Emotion_Pred,3rd_Emotion_Pred,Pred_Emo_Position
hit:4137_conv:8274,sad,"['nostalgic', 'sad', 'hopeful']",nostalgic,sad,hopeful,2.0
hit:7092_conv:14184,impressed,"['impressed', 'excited', 'surprised']",impressed,excited,surprised,1.0
hit:8396_conv:16792,grateful,"['angry', 'annoyed', 'sad']",angry,annoyed,sad,
hit:1009_conv:2018,ashamed,"['guilty', ' devastated', ' hopeful']",guilty,devastated,hopeful,
hit:10800_conv:21600,lonely,"['content', 'lonely', 'hopeful']",content,lonely,hopeful,2.0
hit:5676_conv:11353,apprehensive,"['anxious', 'afraid', 'apprehensive']",anxious,afraid,apprehensive,3.0
hit:7454_conv:14908,afraid,"['afraid', 'excited', 'hopeful']",afraid,excited,hopeful,1.0
hit:879_conv:1759,terrified,"['proud', 'afraid', 'hopeful']",proud,afraid,hopeful,
hit:1316_conv:2633,anxious,"['anxious', ' hopeful', ' excited']",anxious,hopeful,excited,1.0
hit:157_conv:315,lonely,"['sad', ' hopeful', ' grateful']",sad,hopeful,grateful,
hit:3069_conv:6139,angry,"['angry', 'sad', 'disappointed']",angry,sad,disappointed,1.0
hit:12093_conv:24186,ashamed,"['guilty', 'sad', 'grateful']",guilty,sad,grateful,
hit:3100_conv:6201,hopeful,"['proud', 'prepared', 'caring']",proud,prepared,caring,
hit:4381_conv:8762,content,"['proud', 'hopeful', 'grateful']",proud,hopeful,grateful,
hit:7004_conv:14008,excited,"['grateful', 'content', 'hopeful']",grateful,content,hopeful,
hit:9138_conv:18276,proud,"['proud', 'excited', 'hopeful']",proud,excited,hopeful,1.0
hit:10374_conv:20748,joyful,"['hopeful', 'confident', 'anticipating']",hopeful,confident,anticipating,
hit:3074_conv:6149,sad,"['devastated', ' sad', ' nostalgic']",devastated,sad,nostalgic,2.0
hit:4027_conv:8054,nostalgic,"['nostalgic', ' hopeful', ' sad']",nostalgic,hopeful,sad,1.0
hit:5487_conv:10974,nostalgic,"['nostalgic', 'hopeful', 'content']",nostalgic,hopeful,content,1.0
hit:5691_conv:11382,impressed,"['surprised', 'excited', 'impressed']",surprised,excited,impressed,3.0
hit:6245_conv:12490,apprehensive,"['terrified', 'afraid', 'anxious']",terrified,afraid,anxious,
hit:12343_conv:24687,lonely,"['grateful', ' sad', ' proud']",grateful,sad,proud,
hit:8388_conv:16776,lonely,"['lonely', 'sad', 'hopeful']",lonely,sad,hopeful,1.0
hit:2326_conv:4652,grateful,"['sentimental', 'grateful', 'content']",sentimental,grateful,content,2.0
hit:7528_conv:15057,jealous,"['sad', ' disappointed', ' annoyed']",sad,disappointed,annoyed,
hit:8471_conv:16943,sad,"['devastated', 'sad', 'content']",devastated,sad,content,2.0
hit:8677_conv:17355,sad,"['disappointed', 'hopeful', 'proud']",disappointed,hopeful,proud,
hit:9756_conv:19513,prepared,"['excited', 'prepared', 'jealous']",excited,prepared,jealous,2.0
hit:12378_conv:24757,anticipating,"['hopeful', ' excited', ' content']",hopeful,excited,content,
hit:12407_conv:24815,hopeful,"['excited', ' hopeful', ' proud']",excited,hopeful,proud,2.0
hit:3983_conv:7967,sad,"['lonely', 'sad', 'hopeful']",lonely,sad,hopeful,2.0
hit:8584_conv:17169,surprised,"['excited', ' grateful', ' joyful']",excited,grateful,joyful,
hit:9761_conv:19523,prepared,"['disappointed', ' prepared', ' surprised']",disappointed,prepared,surprised,2.0
hit:1534_conv:3069,proud,"['proud', ' excited', ' nostalgic']",proud,excited,nostalgic,1.0
hit:5511_conv:11023,excited,"['excited', 'hopeful', 'proud']",excited,hopeful,proud,1.0
hit:6476_conv:12952,terrified,"['terrified', 'afraid', 'anxious']",terrified,afraid,anxious,1.0
hit:8264_conv:16528,trusting,"['hopeful', 'anxious', 'content']",hopeful,anxious,content,
hit:895_conv:1791,trusting,"['annoyed', 'disappointed', 'angry']",annoyed,disappointed,angry,
hit:10367_conv:20734,embarrassed,"['embarrassed', 'embarrassed', 'grateful']",embarrassed,embarrassed,grateful,1.0
hit:11215_conv:22430,sentimental,"['sad', 'surprised', 'nostalgic']",sad,surprised,nostalgic,
hit:11775_conv:23551,hopeful,"['excited', ' hopeful', ' anxious']",excited,hopeful,anxious,2.0
hit:11789_conv:23578,nostalgic,"['nostalgic', 'excited', 'hopeful']",nostalgic,excited,hopeful,1.0
hit:5952_conv:11904,excited,"['surprised', ' grateful', ' hopeful']",surprised,grateful,hopeful,
hit:9017_conv:18035,grateful,"['grateful', 'excited', 'content']",grateful,excited,content,1.0
hit:6590_conv:13180,joyful,"['excited', ' proud', ' joyful']",excited,proud,joyful,3.0
hit:8195_conv:16391,proud,"['content', ' faithful', ' caring']",content,faithful,caring,
hit:2055_conv:4110,anticipating,"['excited', 'hopeful', 'proud']",excited,hopeful,proud,
hit:5440_conv:10881,grateful,"['grateful', 'proud', 'content']",grateful,proud,content,1.0
hit:9128_conv:18256,confident,"['excited', 'proud', 'hopeful']",excited,proud,hopeful,
hit:11939_conv:23878,angry,"['disappointed', ' annoyed', ' hopeful']",disappointed,annoyed,hopeful,
hit:2562_conv:5125,annoyed,"['angry', 'annoyed', 'disappointed']",angry,annoyed,disappointed,2.0
hit:2661_conv:5323,sentimental,"['sad', 'embarrassed', 'lonely']",sad,embarrassed,lonely,
hit:4558_conv:9116,terrified,"['afraid', 'terrified', 'surprised']",afraid,terrified,surprised,2.0
hit:7545_conv:15090,disappointed,"['disappointed', ' hopeful', ' caring']",disappointed,hopeful,caring,1.0
hit:5637_conv:11274,anticipating,"['anxious', ' hopeful', ' trusting']",anxious,hopeful,trusting,
hit:5848_conv:11696,disappointed,"['disappointed', 'sad', 'surprised']",disappointed,sad,surprised,1.0
hit:5989_conv:11978,embarrassed,"['embarrassed', ' ashamed', ' caring']",embarrassed,ashamed,caring,1.0
hit:7393_conv:14787,proud,"['proud', 'excited', 'hopeful']",proud,excited,hopeful,1.0
hit:96_conv:192,impressed,"['excited', ' impressed', ' proud']",excited,impressed,proud,2.0
hit:10634_conv:21268,disgusted,"['disgusted', 'anxious', 'sad']",disgusted,anxious,sad,1.0
hit:5769_conv:11539,disgusted,"['disgusted', 'annoyed', 'surprised']",disgusted,annoyed,surprised,1.0
hit:6344_conv:12688,furious,"['angry', ' disgusted', ' disappointed']",angry,disgusted,disappointed,
hit:8155_conv:16311,angry,"['angry', 'annoyed', 'sad']",angry,annoyed,sad,1.0
hit:9314_conv:18628,afraid,"['surprised', 'terrified', 'anxious']",surprised,terrified,anxious,
hit:3040_conv:6081,embarrassed,"['embarrassed', ' surprised', ' anxious']",embarrassed,surprised,anxious,1.0
hit:3281_conv:6563,proud,"['proud', ' impressed', ' excited']",proud,impressed,excited,1.0
hit:3710_conv:7420,annoyed,"['angry', 'annoyed', 'hopeful']",angry,annoyed,hopeful,2.0
hit:4634_conv:9269,guilty,"['guilty', 'afraid', 'sad']",guilty,afraid,sad,1.0
hit:9859_conv:19719,afraid,"['excited', 'hopeful', 'anxious']",excited,hopeful,anxious,
hit:11402_conv:22805,proud,"['proud', 'impressed', 'excited']",proud,impressed,excited,1.0
hit:11479_conv:22958,sentimental,"['nostalgic', 'hopeful', 'content']",nostalgic,hopeful,content,
hit:3690_conv:7381,angry,"['embarrassed', ' grateful', ' anxious']",embarrassed,grateful,anxious,
hit:3877_conv:7755,nostalgic,"['nostalgic', 'hopeful', 'content']",nostalgic,hopeful,content,1.0
hit:5333_conv:10667,excited,"['excited', 'hopeful', 'anticipating']",excited,hopeful,anticipating,1.0
hit:7245_conv:14491,nostalgic,"['nostalgic', 'sad', 'hopeful']",nostalgic,sad,hopeful,1.0
hit:10717_conv:21435,anticipating,"['hopeful', ' anticipating', ' grateful']",hopeful,anticipating,grateful,2.0
hit:2048_conv:4096,lonely,"['sad', 'lonely', 'content']",sad,lonely,content,2.0
hit:2302_conv:4605,anticipating,"['excited', 'hopeful', 'nostalgic']",excited,hopeful,nostalgic,
hit:6458_conv:12916,hopeful,"['excited', 'hopeful', 'joyful']",excited,hopeful,joyful,2.0
hit:6507_conv:13014,hopeful,"['anxious', 'hopeful', 'anticipating']",anxious,hopeful,anticipating,2.0
hit:4378_conv:8756,embarrassed,"['embarrassed', ' grateful', ' proud']",embarrassed,grateful,proud,1.0
hit:5590_conv:11181,proud,"['proud', 'excited', 'hopeful']",proud,excited,hopeful,1.0
hit:6055_conv:12110,grateful,"['joyful', ' grateful', ' proud']",joyful,grateful,proud,2.0
hit:7678_conv:15357,disgusted,"['disgusted', 'annoyed', 'angry']",disgusted,annoyed,angry,1.0
hit:9135_conv:18271,embarrassed,"['embarrassed', ' ashamed', ' hopeful']",embarrassed,ashamed,hopeful,1.0
hit:12241_conv:24482,nostalgic,"['nostalgic', 'excited', 'hopeful']",nostalgic,excited,hopeful,1.0
hit:3334_conv:6669,guilty,"['guilty', 'anxious', 'surprised']",guilty,anxious,surprised,1.0
hit:6538_conv:13076,anxious,"['anxious', 'excited', 'hopeful']",anxious,excited,hopeful,1.0
hit:8284_conv:16568,jealous,"['disappointed', ' annoyed', ' hopeful']",disappointed,annoyed,hopeful,
hit:11405_conv:22810,jealous,"['hopeful', 'excited', 'grateful']",hopeful,excited,grateful,
hit:2658_conv:5316,embarrassed,"['guilty', 'embarrassed', 'ashamed']",guilty,embarrassed,ashamed,2.0
hit:4220_conv:8440,surprised,"['surprised', 'grateful', 'hopeful']",surprised,grateful,hopeful,1.0
hit:7258_conv:14516,joyful,"['grateful', ' hopeful', ' content']",grateful,hopeful,content,
hit:7825_conv:15650,prepared,"['grateful', 'hopeful', 'faithful']",grateful,hopeful,faithful,
hit:10011_conv:20022,anxious,"['excited', 'anticipating', 'hopeful']",excited,anticipating,hopeful,
hit:1676_conv:3353,grateful,"['proud', 'surprised', 'grateful']",proud,surprised,grateful,3.0
hit:5852_conv:11705,trusting,"['hopeful', 'confident', 'caring']",hopeful,confident,caring,
hit:675_conv:1351,prepared,"['anxious', ' content', ' hopeful']",anxious,content,hopeful,
hit:6993_conv:13986,annoyed,"['disgusted', 'angry', 'annoyed']",disgusted,angry,annoyed,3.0
hit:10736_conv:21473,apprehensive,"['disappointed', 'sad', 'anxious']",disappointed,sad,anxious,
hit:116_conv:232,caring,"['disgusted', ' sad', ' hopeful']",disgusted,sad,hopeful,
hit:1930_conv:3860,angry,"['angry', 'sad', 'disgusted']",angry,sad,disgusted,1.0
hit:1979_conv:3958,disgusted,"['embarrassed', 'angry', 'disgusted']",embarrassed,angry,disgusted,3.0
hit:6038_conv:12077,afraid,"['anxious', ' hopeful', ' afraid']",anxious,hopeful,afraid,3.0
hit:6729_conv:13458,impressed,"['impressed', 'excited', 'surprised']",impressed,excited,surprised,1.0
hit:10266_conv:20532,trusting,"['excited', 'hopeful', 'anxious']",excited,hopeful,anxious,
hit:12276_conv:24553,devastated,"['sad', 'devastated', 'grateful']",sad,devastated,grateful,2.0
hit:3214_conv:6429,surprised,"['surprised', 'embarrassed', 'anxious']",surprised,embarrassed,anxious,1.0
hit:5908_conv:11816,ashamed,"['proud', ' hopeful', ' disappointed']",proud,hopeful,disappointed,
hit:7045_conv:14091,guilty,"['guilty', 'embarrassed', 'anxious']",guilty,embarrassed,anxious,1.0
hit:8110_conv:16221,surprised,"['grateful', 'excited', 'content']",grateful,excited,content,
hit:1932_conv:3865,caring,"['sad', 'grateful', 'caring']",sad,grateful,caring,3.0
hit:2382_conv:4764,guilty,"['guilty', 'sad', 'embarrassed']",guilty,sad,embarrassed,1.0
hit:4544_conv:9088,angry,"['angry', 'annoyed', 'grateful']",angry,annoyed,grateful,1.0
hit:6135_conv:12271,afraid,"['afraid', 'anxious', 'surprised']",afraid,anxious,surprised,1.0
hit:7989_conv:15979,angry,"['angry', ' furious', ' hopeful']",angry,furious,hopeful,1.0
hit:8724_conv:17449,afraid,"['terrified', 'excited', 'impressed']",terrified,excited,impressed,
hit:9815_conv:19631,devastated,"['devastated', 'sad', 'hopeful']",devastated,sad,hopeful,1.0
hit:1003_conv:2006,proud,"['angry', ' disappointed', ' grateful']",angry,disappointed,grateful,
hit:10488_conv:20976,apprehensive,"['anxious', ' hopeful', ' excited']",anxious,hopeful,excited,
hit:5348_conv:10696,furious,"['devastated', 'sad', 'angry']",devastated,sad,angry,
hit:6158_conv:12317,angry,"['angry', ' annoyed', ' embarrassed']",angry,annoyed,embarrassed,1.0
hit:9280_conv:18561,confident,"['excited', ' proud', ' confident']",excited,proud,confident,3.0
hit:9705_conv:19410,impressed,"['proud', 'excited', 'hopeful']",proud,excited,hopeful,
hit:10132_conv:20265,hopeful,"['hopeful', 'excited', 'content']",hopeful,excited,content,1.0
hit:12162_conv:24324,impressed,"['impressed', 'excited', 'proud']",impressed,excited,proud,1.0
hit:1454_conv:2909,guilty,"['proud', ' content', ' surprised']",proud,content,surprised,
hit:2518_conv:5036,devastated,"['angry', ' annoyed', ' surprised']",angry,annoyed,surprised,
hit:5954_conv:11908,devastated,"['devastated', ' sad', ' hopeful']",devastated,sad,hopeful,1.0
hit:12064_conv:24128,surprised,"['excited', ' grateful', ' joyful']",excited,grateful,joyful,
hit:2706_conv:5413,jealous,"['devastated', 'sad', 'disappointed']",devastated,sad,disappointed,
hit:6275_conv:12551,anxious,"['excited', ' hopeful', ' anxious']",excited,hopeful,anxious,3.0
hit:6808_conv:13617,sad,"['sad', 'grateful', 'proud']",sad,grateful,proud,1.0
hit:8348_conv:16697,hopeful,"['hopeful', 'content', 'excited']",hopeful,content,excited,1.0
hit:10528_conv:21057,trusting,"['content', ' grateful', ' caring']",content,grateful,caring,
hit:1147_conv:2294,lonely,"['lonely', 'sad', 'disappointed']",lonely,sad,disappointed,1.0
hit:12370_conv:24741,excited,"['excited', ' grateful', ' joyful']",excited,grateful,joyful,1.0
hit:1750_conv:3501,grateful,"['proud', 'hopeful', 'excited']",proud,hopeful,excited,
hit:3044_conv:6089,afraid,"['anxious', 'afraid', 'hopeful']",anxious,afraid,hopeful,2.0
hit:5157_conv:10315,trusting,"['grateful', 'hopeful', 'content']",grateful,hopeful,content,
hit:1903_conv:3807,ashamed,"['guilty', 'embarrassed', 'anxious']",guilty,embarrassed,anxious,
hit:4092_conv:8184,lonely,"['lonely', ' hopeful', ' grateful']",lonely,hopeful,grateful,1.0
hit:4217_conv:8435,embarrassed,"['disappointed', 'sad', 'hopeful']",disappointed,sad,hopeful,
hit:5137_conv:10274,impressed,"['impressed', 'excited', 'hopeful']",impressed,excited,hopeful,1.0
hit:3229_conv:6458,terrified,"['anxious', 'disappointed', 'embarrassed']",anxious,disappointed,embarrassed,
hit:3382_conv:6764,grateful,"['grateful', 'prepared', 'hopeful']",grateful,prepared,hopeful,1.0
hit:4351_conv:8702,prepared,"['proud', ' anxious', ' prepared']",proud,anxious,prepared,3.0
hit:9106_conv:18212,anxious,"['hopeful', 'excited', 'anticipating']",hopeful,excited,anticipating,
hit:10661_conv:21323,prepared,"['excited', ' prepared', ' hopeful']",excited,prepared,hopeful,2.0
hit:12417_conv:24834,sentimental,"['nostalgic', ' grateful', ' joyful']",nostalgic,grateful,joyful,
hit:6262_conv:12524,caring,"['caring', 'grateful', 'hopeful']",caring,grateful,hopeful,1.0
hit:6990_conv:13980,disappointed,"['disappointed', ' jealous', ' excited']",disappointed,jealous,excited,1.0
hit:8170_conv:16340,caring,"['content', ' caring', ' surprised']",content,caring,surprised,2.0
hit:11932_conv:23865,faithful,"['sad', ' nostalgic', ' grateful']",sad,nostalgic,grateful,
hit:5875_conv:11750,disgusted,"['sad', 'disgusted', 'hopeful']",sad,disgusted,hopeful,2.0
hit:9343_conv:18686,impressed,"['proud', 'excited', 'surprised']",proud,excited,surprised,
hit:5547_conv:11094,lonely,"['lonely', 'sad', 'content']",lonely,sad,content,1.0
hit:6087_conv:12175,hopeful,"['hopeful', 'sad', 'content']",hopeful,sad,content,1.0
hit:7032_conv:14065,angry,"['annoyed', 'disappointed', 'sad']",annoyed,disappointed,sad,
hit:10951_conv:21902,prepared,"['grateful', ' afraid', ' hopeful']",grateful,afraid,hopeful,
hit:11717_conv:23434,confident,"['proud', ' hopeful', ' excited']",proud,hopeful,excited,
hit:1548_conv:3097,afraid,"['afraid', 'anxious', 'surprised']",afraid,anxious,surprised,1.0
hit:2924_conv:5849,sad,"['sad', 'anxious', 'lonely']",sad,anxious,lonely,1.0
hit:8915_conv:17830,lonely,"['lonely', 'sad', 'hopeful']",lonely,sad,hopeful,1.0
hit:11506_conv:23013,trusting,"['grateful', 'caring', 'surprised']",grateful,caring,surprised,
hit:12032_conv:24065,hopeful,"['grateful', ' hopeful', ' excited']",grateful,hopeful,excited,2.0
hit:1537_conv:3075,sentimental,"['surprised', 'nostalgic', 'content']",surprised,nostalgic,content,
hit:5758_conv:11517,excited,"['excited', 'anticipating', 'hopeful']",excited,anticipating,hopeful,1.0
hit:2003_conv:4007,excited,"['content', 'grateful', 'hopeful']",content,grateful,hopeful,
hit:3546_conv:7093,joyful,"['excited', ' proud', ' hopeful']",excited,proud,hopeful,
hit:8447_conv:16894,excited,"['excited', 'anticipating', 'hopeful']",excited,anticipating,hopeful,1.0
hit:8494_conv:16989,disgusted,"['disgusted', 'annoyed', 'surprised']",disgusted,annoyed,surprised,1.0
hit:9926_conv:19853,faithful,"['proud', ' grateful', ' surprised']",proud,grateful,surprised,
hit:10860_conv:21720,devastated,"['sad', 'lonely', 'grateful']",sad,lonely,grateful,
hit:11473_conv:22946,sentimental,"['sad', 'nostalgic', 'content']",sad,nostalgic,content,
hit:11518_conv:23037,ashamed,"['embarrassed', ' surprised', ' anxious']",embarrassed,surprised,anxious,
hit:6978_conv:13957,jealous,"['jealous', 'excited', 'sad']",jealous,excited,sad,1.0
hit:9160_conv:18321,grateful,"['content', ' grateful', ' nostalgic']",content,grateful,nostalgic,2.0
hit:10659_conv:21318,guilty,"['embarrassed', ' ashamed', ' nostalgic']",embarrassed,ashamed,nostalgic,
hit:11260_conv:22521,sad,"['sad', 'hopeful', 'surprised']",sad,hopeful,surprised,1.0
hit:1238_conv:2477,proud,"['proud', 'excited', 'hopeful']",proud,excited,hopeful,1.0
hit:7349_conv:14699,angry,"['annoyed', 'confident', 'content']",annoyed,confident,content,
hit:11217_conv:22435,grateful,"['excited', 'grateful', 'hopeful']",excited,grateful,hopeful,2.0
hit:11618_conv:23236,anticipating,"['excited', 'proud', 'sad']",excited,proud,sad,
hit:5819_conv:11639,furious,"['annoyed', ' surprised', ' angry']",annoyed,surprised,angry,
hit:7390_conv:14781,hopeful,"['hopeful', 'excited', 'anticipating']",hopeful,excited,anticipating,1.0
hit:8975_conv:17950,confident,"['excited', ' hopeful', ' confident']",excited,hopeful,confident,3.0
hit:21_conv:42,disappointed,"['angry', 'disappointed', 'sad']",angry,disappointed,sad,2.0
hit:3323_conv:6646,anticipating,"['hopeful', 'excited', 'proud']",hopeful,excited,proud,
hit:5857_conv:11715,joyful,"['excited', 'content', 'hopeful']",excited,content,hopeful,
hit:6356_conv:12713,joyful,"['excited', ' proud', ' impressed']",excited,proud,impressed,
hit:7388_conv:14777,confident,"['grateful', ' hopeful', ' proud']",grateful,hopeful,proud,
hit:11952_conv:23904,furious,"['angry', 'anxious', 'ashamed']",angry,anxious,ashamed,
hit:7733_conv:15467,grateful,"['joyful', 'excited', 'proud']",joyful,excited,proud,
hit:1701_conv:3403,devastated,"['sad', 'guilty', 'devastated']",sad,guilty,devastated,3.0
hit:8428_conv:16856,hopeful,"['hopeful', 'excited', 'content']",hopeful,excited,content,1.0
hit:9650_conv:19300,disgusted,"['disgusted', ' disappointed', ' sad']",disgusted,disappointed,sad,1.0
hit:3537_conv:7074,disgusted,"['afraid', 'disgusted', 'sad']",afraid,disgusted,sad,2.0
hit:6389_conv:12779,joyful,"['excited', ' hopeful', ' joyful']",excited,hopeful,joyful,3.0
hit:6463_conv:12926,disappointed,"['disappointed', 'sad', 'surprised']",disappointed,sad,surprised,1.0
hit:8636_conv:17273,disgusted,"['disgusted', 'annoyed', 'surprised']",disgusted,annoyed,surprised,1.0
hit:9991_conv:19982,proud,"['surprised', 'angry', 'disappointed']",surprised,angry,disappointed,
hit:10851_conv:21702,jealous,"['jealous', 'sad', 'hopeful']",jealous,sad,hopeful,1.0
hit:12085_conv:24171,apprehensive,"['angry', 'disgusted', 'disappointed']",angry,disgusted,disappointed,
hit:8393_conv:16787,lonely,"['lonely', 'anxious', 'sad']",lonely,anxious,sad,1.0
